,SUPERFICIE_VETRATA_OPACA,ALTEZZA_EDIFICIO,DEGREE_DAYS,TRASMITTANZA_MEDIA_COPERTURA,TRASMITTANZA_MEDIA_SERRAMENTO,TRASMITTANZA_MEDIA_INVOLUCRO,TRASMITTANZA_MEDIA_BASAMENTO,SUPERFICIE_NETTA,VOLUME_NETTO,NEW_CODE_PROVINCIA,SUPERFICIE_OPACA,ANNO_CODE,NUMERO_GENERATORI,ETH,CLASSE_ENERGETICA
845011,0.0718,4.21,2581.0,0.2515,1.7372,0.1707,0.2073,685.8,1925.5,1.0008,1695.4082,1.0005,2,44.6172,2
845056,0.139,3.46,2404.0,0.15,1.5884,0.2301,0.27,527.5,1409.25,1.0002,1295.361,1.0005,2,44.4735,2
845071,0.0518,3.48,2557.0,0.267,0.9744,0.2079,0.207,128.61,277.759,1.0002,299.8458,1.0005,1,31.8148,1
845154,0.0725,4.05,2547.0,0.175,1.5392,0.2184,0.2616,129.94,382.61,1.0005,372.804,1.0005,1,45.0322,2
845160,0.04,4.85,2388.0,0.129,1.5727,0.1829,0.234,159.49,487.4,1.001,522.6500000000001,1.0005,1,46.7214,2
845394,0.1225,3.86,2479.0,0.1952,1.2243,0.2922,0.2727,156.3,433.3,1.0012,387.3375,1.0005,1,48.9649,2
845420,0.0717,4.76,2410.0,0.229,1.2659,0.233,0.181,96.72,258.07,1.0007,372.8483,1.0005,1,28.5903,2
845443,0.0485,4.24,2404.0,0.228,1.3278,0.3193,0.399,175.48,498.37,1.0005,538.0115,1.0002,1,55.5715,2
845656,0.0785,4.32,2404.0,0.108,3.4038,0.165,0.256,150.51,428.38,1.0002,349.9135,1.0005,3,34.7372,1
845671,0.0561,4.41,2533.0,0.179,1.3631,0.2354,0.109,107.69,290.762,1.0008,317.3579,1.0005,1,18.1456,1
845791,0.0811,4.03,2495.0,0.1797,1.5196,0.2271,0.2516,319.61,842.09,1.0007,868.2439,1.0005,1,29.5632,2
846007,0.0463,3.79,2420.0,0.196,2.243,0.2111,0.31,67.8,200.01,1.001,212.1137,1.0005,1,42.2596,1
846131,0.0662,4.39,2909.0,0.229,1.209,0.1953,0.2054,136.943,410.795,1.0009,422.0128,1.0005,1,72.3643,2
846403,0.0791,3.97,2449.0,0.2235,1.2623,0.2573,0.2998,767.448,2072.111,1.0002,1899.6649,1.0005,2,39.164,2
846533,0.2583,4.2,2416.0,0.267,1.342,0.2234,0.265,72.03,194.48,1.0002,72.18169999999999,1.0005,1,18.236,2
846683,0.141,4.04,2623.0,0.232,1.488,0.2971,0.284,64.35,173.745,1.0011,92.919,1.0005,2,24.7253,2
846837,0.0711,4.33,2656.0,0.26,1.2397,0.2987,0.2097,724.46,1956.01,1.0002,1925.6549,1.0005,1,35.4341,2
846849,0.0821,3.85,2709.0,0.172,1.4302,0.2159,0.359,145.41,392.61,1.0003,443.9879,1.0005,1,31.1611,2
846882,0.0435,4.28,2399.0,0.286,0.6425,0.3115,0.4624,138.357,413.196,1.0007,434.8145,1.0005,2,30.2865,2
847207,0.1107,4.01,2861.0,0.5662,1.3517,0.3159,0.2079,938.6,2583.588,1.0009,1904.8115,1.0005,1,50.8909,2
847231,0.071,4.33,2251.0,0.3162,1.3929,0.2167,2.2047,71.2,188.36,1.0007,193.959,1.0,1,37.5223,2
847480,0.103,4.01,2484.0,0.2286,1.4,0.2504,0.2214,1936.301,5366.068,1.0008,4472.376,1.0005,2,35.5132,2
847603,0.2123,3.94,2861.0,0.1831,1.535,0.3488,0.489,261.29,623.8,1.0009,527.7977,1.0005,3,56.1632,2
847739,0.0646,4.27,2500.0,0.171,1.2776,0.205,0.273,113.49,244.49,1.0012,252.3434,1.0005,1,32.2519,2
847751,0.0811,3.88,2485.0,0.2749,1.2885,0.3291,0.573,156.9,392.55,1.0002,337.5609,1.0005,1,27.34,2
847860,0.084,4.11,2462.0,0.169,1.1534,0.266,0.179,83.62,225.781,1.0012,202.82,1.0005,2,30.7431,2
848126,0.0646,3.77,2673.0,0.2511,1.5903,0.1856,0.2266,192.07,484.31,1.0002,539.1604,1.0005,1,51.112,2
848206,0.0428,3.57,2484.0,0.1558,1.0,0.1648,0.371,243.67,625.15,1.0008,616.0772,1.0005,1,23.7753,2
848214,0.0945,4.08,2404.0,0.2548,1.3706,0.2818,0.2362,1201.26,3255.62,1.0002,2732.9955,1.0005,2,56.4574,2
848732,0.1015,4.12,2404.0,0.2337,1.2109,0.2321,0.2858,877.96,2336.13,1.0002,1843.0485,1.0005,1,28.5228,2
848868,0.0343,4.96,2388.0,0.1848,1.4549,0.1893,0.1917,133.58,408.9,1.001,515.0657,1.0005,2,44.9239,2
848925,0.0997,3.4,2540.0,0.1365,1.4,0.2862,0.277,194.0,431.85,1.0003,434.8603,1.0005,1,26.2352,1
849097,0.0546,4.5,2388.0,0.235,1.593,0.162,0.2209,426.92,1152.67,1.001,1265.9254,1.0005,2,123.3183,1
849110,0.1474,4.86,2404.0,0.178,0.7798,0.144,0.2924,232.13,612.82,1.0005,597.1326,1.0,1,25.7264,1
849270,0.0858,3.92,2442.0,0.1654,1.4151,0.2415,0.2121,834.79,2206.02,1.0005,2181.8742,1.0005,1,39.9813,2
849466,0.0859,3.81,2383.0,0.36,1.8254,0.3448,0.307,1229.26,3319.2,1.0007,2227.7541,1.0005,2,23.8862,2
849713,0.0412,3.52,2389.0,0.2067,1.3425,0.1873,0.316,265.08,636.26,1.0006,653.2988,1.0005,1,34.7352,2
849862,0.0396,4.35,2506.0,0.206,1.2883,0.2058,0.2046,117.58,388.91,1.0006,337.4384,1.0005,3,35.376,2
849882,0.0739,4.07,2383.0,0.3195,1.4973,0.2755,0.3058,157.94,397.83,1.0008,373.4861,1.0005,1,33.6589,2
849931,0.1346,4.32,2389.0,0.25,1.3808,0.2171,0.1961,162.64,440.28,1.0006,429.8754,1.0005,3,65.7584,2
850087,0.1196,3.96,2592.0,0.2857,1.2904,0.2403,0.2256,515.67,1392.31,1.0001,1327.1704,1.0005,1,37.4718,2
850088,0.1902,4.24,2229.0,0.1816,1.2067,0.2634,0.2301,600.59,1621.59,1.0007,1457.7098,1.0005,2,52.8102,2
850241,0.0813,4.34,2418.0,0.2365,1.8131,0.2438,0.2627,688.18,1805.94,1.0009,1880.8587,1.0005,2,33.9869,2
850528,0.0597,3.79,2562.0,0.298,1.5156,0.3107,0.397,183.45,487.51,1.0009,498.1303,1.0005,1,41.5413,2
850915,0.0803,4.68,2404.0,0.1483,1.0731,0.2246,0.1418,930.67,2463.62,1.0002,2144.4697,1.0005,2,36.7644,2
851071,0.074,4.18,2617.0,0.2901,1.2701,0.2254,0.2344,683.762,1786.442,1.0002,1580.726,1.0005,2,26.2244,2
851194,0.1116,6.57,2404.0,0.509,1.5742,0.3872,0.475,94.53,236.3,1.0002,301.5674,1.0005,1,16.1295,2
851472,0.1188,4.01,2410.0,0.31,1.2552,0.2887,0.28,407.22,1099.5,1.0007,618.1912,1.0005,1,29.6198,1
852117,0.0733,3.51,2340.0,0.175,1.5277,0.2848,0.329,130.2,328.6,1.0012,227.8267,1.0005,1,18.8501,2
852131,0.026,5.05,2383.0,0.19,1.5435,0.2727,0.3622,109.48,291.84,1.0007,240.784,1.0005,1,27.2028,2
852591,0.0587,4.52,2533.0,0.196,1.2967,0.1771,0.102,67.78,183.0,1.0008,198.2753,1.0005,1,21.0685,2
853001,0.1029,4.13,2404.0,0.2059,1.4307,0.2424,0.1371,1218.21,3273.0,1.0002,2745.5671,1.0005,1,32.0315,2
853194,0.0827,3.64,2383.0,0.231,1.3,0.2509,0.251,71.04,191.8,1.0008,209.8373,1.0005,1,20.2599,2
853681,0.0842,4.12,2631.0,0.422,1.4153,0.3136,0.3276,82.324,222.275,1.0002,192.7768,1.0005,1,20.3621,2
854000,0.0782,3.93,2540.0,0.176,1.5985,0.4516,0.2561,546.72,1357.48,1.0003,1180.4018,1.0005,1,73.6578,2
854072,0.0684,3.9,2437.0,0.177,1.3118,0.2178,0.1666,110.59,274.82,1.0009,352.3636,1.0005,2,48.5495,2
854343,0.1258,3.9,2449.0,0.193,1.4846,0.2708,0.252,684.4,1786.2,1.0002,1759.3252,1.0005,1,38.652,2
854490,0.0613,2.63,2477.0,0.253,1.8936,0.2936,0.3931,127.26,278.6,1.0008,209.5787,1.0005,1,21.0966,2
854539,0.0552,3.97,2505.0,0.195,1.3885,0.1979,0.3136,109.22,294.89,1.0007,338.2348,1.0005,1,43.1227,2
854704,0.0839,3.06,2500.0,0.2077,1.3641,0.1773,0.3407,206.13,547.91,1.0012,513.9261,1.0005,1,30.613,2
854769,0.0509,4.69,2427.0,0.182,1.1042,0.3938,0.3145,117.221,380.391,1.0004,484.4891,1.0005,1,26.5039,2
855051,0.093,4.19,2441.0,0.191,1.6233,0.229,0.22,111.18,300.19,1.0012,234.477,1.0005,1,23.6879,2
855111,0.0906,4.26,2516.0,0.179,1.041,0.1902,0.189,84.11,227.1,1.0012,232.7294,1.0005,1,20.0365,2
855126,0.08,4.41,2450.0,0.262,1.299,0.279,0.275,83.89,250.61,1.0008,181.209,1.0005,1,29.4897,2
855181,0.0768,3.49,2404.0,0.164,1.0507,0.2007,0.409,95.66,229.584,1.0002,250.8842,1.0002,1,27.4496,2
855250,0.1017,4.06,2501.0,0.212,1.0287,0.2488,0.215,879.8,2378.47,1.0007,2039.6083,1.0005,1,29.8145,1
855528,0.0819,4.24,2404.0,0.2308,1.0789,0.2397,0.1905,2879.63,7735.48,1.0002,6832.2691,1.0005,2,33.3585,2
855588,0.0816,4.69,2410.0,0.422,1.6274,0.647,0.5188,193.15,414.54,1.0007,613.3584000000001,1.0,1,46.2673,2
855678,0.0297,5.64,2478.0,0.115,1.1952,0.1593,0.246,93.64,323.512,1.0006,427.0803,1.0005,1,39.9211,1
855915,0.0607,4.27,2570.0,0.187,0.9245,0.1667,0.147,111.27,314.24,1.0007,370.2593,1.0005,1,25.9282,2
856058,0.0522,5.15,2388.0,0.188,1.277,0.2082,0.223,175.99,600.223,1.001,646.4278,1.0005,3,92.8943,2
856159,0.0535,3.85,2449.0,0.2801,1.234,0.765,0.2213,105.2,290.1,1.0012,340.17650000000003,1.0003,2,69.3933,2
856472,0.0626,3.87,2634.0,0.1982,1.5598,0.2433,0.294,191.46,477.36,1.0009,502.9374,1.0005,1,42.9161,2
856669,0.0752,4.29,2540.0,0.1468,1.261,0.2649,0.5976,165.98,468.07,1.0003,554.4597,1.0005,1,50.039,2
856670,0.1549,3.82,2594.0,0.1894,1.3855,0.2385,0.204,229.56,586.08,1.0003,423.7651,1.0005,1,24.0748,2
856820,0.0768,4.25,2399.0,0.283,2.5624,0.3299,0.283,68.34,198.2,1.0007,161.6132,1.0,2,57.1226,1
856990,0.0986,3.98,2514.0,0.2458,1.2106,0.2802,0.2919,1892.68,5110.164,1.0002,3517.5064,1.0005,5,22.5847,2
857097,0.1522,3.77,2502.0,0.238,1.3948,0.204,0.343,208.15,638.03,1.0005,588.2178,1.0005,1,46.3133,1
857277,0.0728,5.37,2495.0,0.1744,1.1239,0.2096,0.1588,209.2,710.6,1.0007,828.8972,1.0005,1,52.5921,2
857452,0.0675,5.27,2758.0,0.2045,0.9681,0.2232,0.2029,131.3,436.43,1.0004,528.6785,1.0005,1,57.2034,2
857527,0.0444,3.75,2536.0,0.231,1.4401,0.2722,0.215,149.444,385.523,1.0002,408.8256,1.0005,1,37.7227,1
857569,0.061,4.0,2905.0,0.2418,1.2928,0.215,0.2595,424.85,1183.03,1.0009,1047.971,1.0005,1,68.1731,2
857867,0.0719,3.92,2404.0,0.509,1.7979,0.306,0.1988,65.69,161.61,1.0002,293.5601,1.0005,1,57.4311,2
858410,0.0454,4.6,2562.0,0.1914,1.3458,0.2233,0.154,120.8,375.8,1.0009,336.3546,1.0,3,47.2446,2
858435,0.0811,4.16,2516.0,0.206,1.2623,0.2283,0.188,100.86,272.84,1.0012,192.9189,1.0005,1,44.4095,2
858510,0.0452,4.83,2593.0,0.193,1.3785,0.2217,0.224,127.42,353.53,1.0009,517.8998,1.0005,2,58.7264,2
858598,0.0723,4.02,2514.0,0.245,1.5511,0.2394,0.209,79.248,213.971,1.0011,215.3877,1.0005,1,25.574,2
858830,0.0564,3.78,2498.0,0.276,1.9721,0.2626,0.3,127.25,343.4,1.0012,314.0236,1.0005,2,36.6842,2
858977,0.061,4.34,2603.0,0.1644,1.3266,0.1808,0.169,134.0,434.0,1.0002,395.001,1.0005,1,31.6534,2
859268,0.1034,3.68,2696.0,0.2645,2.1404,0.2349,0.26,1525.85,3998.09,1.0004,2371.6176,1.0005,1,39.526,2
859597,0.0457,6.23,2389.0,0.132,0.7457,0.14,0.126,129.65,544.14,1.0006,588.1143,1.0005,1,35.9111,1
859640,0.0611,4.03,2428.0,0.2727,1.3982,0.2871,0.3167,164.79,414.4,1.0012,530.8389,1.0005,1,52.1388,1
859757,0.0861,4.33,2492.0,0.154,1.35,0.1831,0.1821,242.71,674.99,1.0005,709.6939,1.0005,2,34.5461,1
859781,0.0639,4.18,2620.0,0.173,1.436,0.1862,0.1584,88.22,243.43,1.0009,249.8161,1.0005,1,28.4658,2
859811,0.0913,3.83,2521.0,0.245,1.7161,0.2987,0.4299,143.0,379.04,1.0007,311.3412,1.0005,1,29.3036,2
860257,0.0756,3.81,2428.0,0.193,1.2225,0.2019,0.278,180.34,445.22,1.0012,379.7344,1.0005,2,37.9652,2
860271,0.1098,4.19,2342.0,0.213,1.2202,0.1603,0.2022,117.19,315.29,1.0012,245.2902,1.0005,1,20.4032,1
860318,0.0853,4.46,2410.0,0.1908,1.0317,0.2071,0.2033,608.69,1691.82,1.0007,1509.5147,1.0005,1,33.7434,2
860404,0.0628,4.02,2495.0,0.391,1.1887,0.2945,0.2632,160.0,432.0,1.0007,484.7152,1.0005,1,57.5404,2
860852,0.0886,4.33,2404.0,0.2313,1.1856,0.2234,0.271,378.18,1066.91,1.0002,1010.8514,1.0005,1,41.5051,2
861060,0.0738,4.33,2410.0,0.165,1.4206,0.2543,0.406,93.1,262.31,1.0007,229.2862,1.0005,1,39.31,2
861133,0.0655,5.08,2410.0,0.1354,1.0832,0.1813,0.1283,137.0,401.0,1.0007,450.1325,1.0005,1,21.8366,2
861336,0.0346,4.75,2623.0,0.251,1.3,0.5902,0.313,76.78,245.696,1.0011,355.8984,1.0005,2,21.9204,2
861507,0.0801,4.2,2404.0,0.2203,1.8,0.2801,0.464,228.13,667.46,1.0002,641.9698999999999,1.0003,1,64.7865,2
861558,0.0683,5.37,2479.0,0.205,1.4325,0.1801,0.164,115.38,311.53,1.0007,405.4017,1.0005,1,34.4524,2
861730,0.0473,4.2,2633.0,0.156,1.552,0.156,0.156,94.95,256.37,1.0009,379.3527,1.0005,1,65.4385,2
861781,0.0634,4.26,2702.0,0.2433,0.992,0.245,0.267,132.19,367.7,1.0009,471.6666,1.0005,1,46.0048,2
861857,0.0635,4.33,2544.0,0.262,1.8471,0.255,0.32,99.14,289.98,1.0011,277.28650000000005,1.0005,2,52.3635,2
862192,0.0481,3.5,2388.0,0.247,1.2869,0.2879,0.317,65.48,176.79,1.001,209.8319,1.0005,1,37.7106,2
862406,0.0459,4.82,2389.0,0.16,1.1624,0.1643,0.213,150.0,450.0,1.0006,519.2341,1.0005,1,44.8467,2
862511,0.0596,3.42,2640.0,0.1714,1.3607,0.2554,0.2443,231.25,534.22,1.0003,456.0304,1.0005,1,29.5293,2
862548,0.0565,3.78,2619.0,0.262,1.3,0.2921,0.22,70.021,189.057,1.0011,155.5435,1.0005,1,40.949,2
862605,0.1326,3.98,2532.0,0.323,1.408,0.3347,0.313,1490.93,4030.07,1.0002,2814.1974,1.0005,2,37.9355,2
862607,0.0879,4.24,2243.0,0.2128,0.7891,0.2175,0.212,101.551,274.19,1.0008,409.4021,1.0005,1,27.731,2
862653,0.0538,3.98,2435.0,0.201,1.185,0.1606,0.1784,216.57,544.67,1.001,574.8862,1.0,1,42.4696,1
862866,0.0867,4.24,2404.0,0.2712,1.234,0.2748,0.2051,668.62,1843.6,1.0005,1690.5373,1.0005,3,31.5553,2
862921,0.043,5.2,2389.0,0.216,1.4209,0.1522,0.145,82.7,334.5,1.0006,357.592,1.0,1,55.6289,2
863178,0.1156,4.0,2634.0,0.2155,0.9845,0.2074,0.315,496.08,1302.37,1.0009,1232.3174,1.0005,1,39.3981,2
863305,0.1018,3.57,2404.0,0.25,1.4374,0.1379,0.221,2123.36,5733.043,1.0005,3529.6522,1.0005,1,15.2793,2
863337,0.0864,3.79,2608.0,0.208,1.4769,0.2316,0.267,127.74,310.422,1.0005,299.6336,1.0005,1,27.3495,2
863539,0.0779,4.01,2441.0,0.1509,1.3067,0.1896,0.125,208.23,539.44,1.0012,459.4221,1.0005,2,25.9412,2
863679,0.0626,4.48,2597.0,0.1894,1.206,0.2441,0.184,82.679,218.031,1.0007,279.2354,1.0005,1,49.0888,1
863801,0.088,4.23,2778.0,0.193,1.292,0.246,0.355,251.67,696.0,1.0009,454.172,1.0005,2,37.9031,2
863874,0.2056,4.11,2421.0,0.2149,1.6102,0.2221,0.161,258.0,741.01,1.0005,435.2414,1.0005,2,27.738,2
863902,0.0638,4.05,2601.0,0.18,1.4,0.1944,0.392,103.6,264.25,1.0009,298.6962,1.0005,1,69.7547,2
864038,0.1151,4.93,2410.0,0.2516,1.5493,0.2386,0.2612,289.81,916.95,1.0007,1018.3149,1.0005,1,34.003,2
864814,0.0711,3.7,2516.0,0.2223,1.2775,0.2458,0.237,121.7,328.59,1.0012,359.3289,1.0005,1,30.974,2
864923,0.2762,3.75,2594.0,0.7,1.6506,0.399,0.73,315.61,813.15,1.0003,834.5538,1.0002,2,30.8946,2
864944,0.0866,4.06,2404.0,0.167,1.2945,0.2284,0.2534,696.58,1870.237,1.0002,1773.0564,1.0005,2,31.0919,2
864950,0.0922,5.21,2404.0,0.2124,1.3993,0.1426,0.1904,1045.17,3481.55,1.0002,2818.0028,1.0005,1,37.221,2
864951,0.0461,3.76,2570.0,0.471,1.5602,0.3799,0.458,165.35,419.42,1.0007,500.2739,1.0005,1,72.4678,2
865362,0.0569,3.61,2444.0,0.21,2.1577,0.183,0.1919,208.72,532.1,1.0003,530.4830999999999,1.0005,1,46.9374,2
865457,0.0404,4.78,2420.0,0.302,1.3185,0.3373,0.326,126.51,344.11,1.001,400.4686,1.0005,2,49.6382,2
865478,0.0756,4.32,2496.0,0.2058,1.2913,0.2729,0.2684,329.8,918.8,1.0012,602.1144,1.0,3,31.0939,2
865522,0.0885,4.35,2399.0,0.176,1.3221,0.2045,0.29,192.18,489.12,1.0007,540.6715,1.0005,1,42.0199,1
865550,0.07,4.03,2617.0,0.23,0.9731,0.2187,0.2735,297.77,784.57,1.0002,762.03,1.0005,2,88.7158,2
865960,0.1476,3.99,2492.0,0.1672,1.2984,0.2241,0.1643,1297.59,3420.168,1.0005,2887.9524,1.0005,2,23.8141,2
866100,0.0819,4.17,2633.0,0.236,1.3385,0.2403,0.2069,669.92,1808.79,1.0003,1828.2701,1.0005,1,41.4547,2
866266,0.1426,3.8,2503.0,0.291,1.7564,0.2774,0.423,685.99,1852.2,1.0012,1387.5974,1.0005,1,26.1316,2
866281,0.055,4.24,2619.0,0.213,1.5,0.185,0.31,90.265,243.716,1.0011,383.045,1.0005,1,53.3028,2
866547,0.101,4.02,2506.0,0.199,1.3868,0.2308,0.211,788.457,2128.833,1.0006,1572.919,1.0005,1,33.7132,1
866560,0.0513,4.34,2446.0,0.7533,1.4171,0.2662,0.3488,318.5,940.68,1.0007,941.6117,1.0005,1,53.9032,2
866614,0.0682,4.46,2591.0,0.21,1.258,0.1781,0.2001,191.16,591.14,1.0009,626.7117999999999,1.0005,1,59.4777,2
867066,0.0501,3.73,2557.0,0.267,0.9687,0.2011,0.207,122.34,272.601,1.0002,283.9311,1.0005,1,30.7438,1
867071,0.0548,5.04,2355.0,0.1837,1.4873,0.2944,0.2454,435.52,1307.93,1.0007,1387.5152,1.0005,1,60.2874,2
867259,0.1229,4.39,2404.0,0.246,1.17,0.1724,0.1847,84.62,218.76,1.0005,157.24710000000002,1.0005,1,19.3498,1
867475,0.13,3.98,2496.0,0.2014,1.4296,0.2218,0.4315,270.6,730.62,1.0012,729.315,1.0005,1,52.2387,2
867728,0.0486,3.9,2388.0,0.2391,1.6951,0.2979,0.2594,143.98,378.3,1.001,385.0414,1.0005,1,43.6947,2
867786,0.0435,5.41,2388.0,0.205,1.282,0.2279,0.264,142.9,532.8,1.001,499.3245,1.0005,1,50.722,2
867816,0.0367,4.14,2628.0,0.2533,1.494,0.2943,0.2707,174.79,471.93,1.0011,536.2933,1.0005,2,49.5895,2
868090,0.1123,4.17,2404.0,0.1874,1.4244,0.1845,0.197,1969.21,5261.34,1.0002,3487.6247000000003,1.0005,2,27.504,2
868273,0.0585,3.23,2446.0,0.252,1.2683,0.1945,0.1894,132.93,357.88,1.0007,353.1376,1.0005,1,28.0245,2
868316,0.058,4.49,2399.0,0.265,1.16,0.328,0.285,76.61,206.85,1.0007,158.362,1.0005,2,19.9061,2
868359,0.1246,3.78,2447.0,0.259,1.4856,0.2071,0.157,825.5,2178.2,1.0005,1671.4453999999998,1.0005,1,19.8392,2
868735,0.1784,3.32,2594.0,0.3,1.587,0.297,0.391,270.0,697.0,1.0003,468.8416,1.0005,1,36.0803,2
868841,0.1442,3.79,2404.0,0.2257,1.6,0.2209,0.283,1969.88,5225.17,1.0002,2802.5058,1.0005,1,33.4107,2
869489,0.1198,3.77,2404.0,1.596,1.4013,0.2684,0.2342,1253.51,3635.12,1.0002,2448.0332,1.0005,1,39.8835,2
869638,0.0778,3.93,3014.0,0.1755,1.3149,0.2045,0.3051,211.6,533.72,1.0012,612.0581999999999,1.0005,2,65.0534,2
869669,0.1666,4.56,2482.0,0.1775,1.3567,0.1801,0.1827,312.1,817.05,1.0005,886.8284,1.0,1,36.6491,2
870009,0.0586,4.07,2469.0,0.145,1.308,0.192,0.268,167.29,440.68,1.0005,595.3214,1.0005,1,40.5669,2
870110,0.0613,5.4,2605.0,0.1636,1.0475,0.137,0.191,121.93,394.1,1.0009,478.1987,1.0005,2,28.9396,2
870136,0.065,4.73,2421.0,0.2329,1.2578,0.1924,0.34,226.02,790.71,1.0005,714.645,1.0005,1,36.2356,2
870368,0.0735,4.21,2399.0,1.379,1.3327,0.1905,0.275,273.23,770.18,1.0007,767.6965,1.0005,1,39.7676,2
870372,0.0528,4.21,2758.0,0.164,0.7695,0.1581,0.232,170.49,486.15,1.0004,492.8572,1.0005,1,23.1011,2
870374,0.0454,3.95,2473.0,0.228,1.1,0.2891,0.2065,115.3,311.32,1.0012,296.7846,1.0005,2,30.7913,2
870427,0.0705,4.1,2439.0,0.254,1.7,0.3029,0.235,359.26,967.02,1.0012,947.3995,1.0005,1,31.4457,2
870555,0.1072,4.01,2449.0,0.191,1.7525,0.2412,0.305,392.176,1110.66,1.0002,710.6408,1.0005,2,20.3319,2
870823,0.0921,3.41,2383.0,0.163,1.3136,0.2396,0.306,270.1,655.1,1.0012,568.9559,1.0002,2,30.6516,2
870832,0.0503,4.46,2513.0,0.22,1.4252,0.3205,0.2757,169.728,486.751,1.0009,617.1817,1.0004,2,81.6185,2
870928,0.0484,4.54,2496.0,0.1442,1.0158,0.1829,0.2262,239.83,694.97,1.0012,837.5416,1.0005,1,35.7676,2
870932,0.0766,4.47,2404.0,0.2004,1.5937,0.1655,0.24,577.51,1558.96,1.0002,1777.2723999999998,1.0005,1,45.0348,2
871206,0.1278,4.35,2383.0,0.1722,1.3729,0.3152,0.224,112.0,302.45,1.0008,287.09220000000005,1.0005,1,32.8636,2
871300,0.133,4.23,2504.0,0.224,1.4779,0.2267,0.2863,223.26,590.65,1.0008,663.507,1.0002,1,45.3492,2
871581,0.0688,4.17,2404.0,0.355,1.4152,0.5347,0.463,283.79,748.1,1.0005,663.2712,1.0003,1,51.6339,2
871599,0.0669,4.4,2383.0,0.927,1.7027,0.274,0.591,67.29,181.683,1.0012,180.1541,1.0005,1,37.7367,2
871715,0.0779,4.47,2229.0,0.1698,1.1757,0.154,0.1446,538.36,1423.48,1.0007,1475.4041,1.0005,2,34.0405,1
871821,0.0765,4.09,2410.0,0.1706,1.2271,0.2419,0.1869,152.89,422.14,1.0007,480.5035,1.0005,1,30.9506,2
872126,0.1442,3.79,2389.0,0.1528,1.5376,0.1754,0.137,172.67,401.69,1.0006,334.1348,1.0005,1,63.5478,2
872232,0.0751,4.93,2219.0,0.178,1.0,0.2486,0.2423,141.28,387.24,1.0003,489.7649,1.0003,1,44.8259,2
872294,0.1041,3.63,2410.0,0.2727,1.3907,0.2886,0.2248,70.66,190.78,1.0005,194.0459,1.0005,1,37.2339,2
872388,0.067,3.45,2404.0,0.509,1.5695,0.3875,0.475,70.22,178.243,1.0002,254.196,1.0005,1,32.042,2
872444,0.085,4.15,2404.0,0.2679,1.3462,0.2747,0.3663,229.0,653.0,1.0002,495.965,1.0005,1,32.495,2
872737,0.0447,4.6,2355.0,0.25,1.2973,0.2428,0.186,151.98,525.33,1.001,483.2603,1.0005,1,41.9525,2
872853,0.1472,7.92,2404.0,0.2666,1.3031,0.3332,0.2929,479.787,3026.565,1.0002,744.2478,1.0002,1,71.4204,2
873000,0.0856,4.22,2503.0,0.1872,1.3054,0.1977,0.2364,116.6,319.03,1.0012,300.7119,1.0005,1,33.3604,2
873079,0.0491,4.43,2627.0,0.173,0.7696,0.163,0.207,104.3,281.61,1.0003,414.3489,1.0005,1,25.9773,1
873735,0.0962,4.01,2505.0,0.2608,1.2927,0.5203,0.21,387.51,1078.42,1.0002,1033.9238,1.0005,1,50.5281,2
873758,0.1394,6.5,2450.0,0.184,1.368,0.1464,0.168,114.5,468.3,1.0005,233.3806,1.0,1,25.2767,2
873802,0.0468,4.56,2432.0,0.3005,1.2705,0.2524,0.271,97.14,267.4,1.0008,379.0132,1.0005,1,58.5794,2
874544,0.0412,4.73,2410.0,0.285,1.5759,0.4788,0.275,103.01,278.13,1.0007,481.1172,1.0005,1,83.855,2
874647,0.1412,3.9,2433.0,0.3,1.2182,0.3645,1.2472,1002.38,2776.28,1.0009,1972.3588,1.0005,1,26.6565,2
875098,0.053,3.58,2623.0,0.19,1.6,0.3045,0.2076,148.52,355.12,1.0011,470.737,1.0,1,65.1851,2
875193,0.0691,4.04,2664.0,0.2558,1.4241,0.2237,0.2717,137.44,347.09,1.0003,422.9509,1.0005,1,41.6604,2
875654,0.0576,4.2,2383.0,0.257,1.6884,0.2639,0.174,95.849,258.793,1.0012,248.0374,1.0005,1,36.3396,2
875732,0.1155,4.97,2532.0,0.105,0.8585,0.1657,0.1294,85.54,290.784,1.0002,200.9035,1.0005,1,14.6848,1
875869,0.0681,4.31,2761.0,0.3056,0.7663,0.1744,0.233,111.57,306.29,1.0009,455.5519,1.0005,1,57.234,2
876243,0.1172,3.89,2404.0,0.301,1.5158,0.3682,0.3158,2769.48,7477.58,1.0002,4327.8588,1.0005,3,36.1939,2
876581,0.0728,4.19,2723.0,0.176,1.4423,0.1901,0.196,88.2,220.38,1.0003,195.1372,1.0005,1,35.8916,2
876707,0.0545,4.81,2632.0,0.18,0.7901,0.155,0.214,121.9,410.8,1.0007,443.1855,1.0005,1,25.1279,2
876867,0.033,4.78,2597.0,0.211,1.3342,0.2232,0.3385,114.22,294.98,1.0007,321.5134,1.0005,1,35.643,2
877231,0.1259,4.43,2404.0,0.1743,1.3898,0.1639,0.1453,4250.1,11742.33,1.0002,9243.744100000002,1.0005,1,30.7267,2
877293,0.0703,3.67,2232.0,0.286,0.7884,0.2667,0.287,60.0,170.0,1.0008,123.8357,1.0005,1,21.9795,2
